0.6,0.2,2.0,1.0,0,100000,1.49824,0.011704592413347778,0.003985830589983328,0.9443599002908469,0.683677034335016,1.037550870138268,0.1240401538428355,8.362014681206484,12.034445035024762,0.1,5000,0,0.99999,0.5,100,0,11.533659077685906,1.0028805870674885e-05,9.102950441246761e-07,9.11851082655021e-06,1.093910091479956e-05,0.04631022406769667,130.73283219337463
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8691689643443025,0.5778504397728191,1.3553068637686547,0.42959415852894833,21.58998333960681,37.505754954838274,0.1,5000,0,0.99999,0.5,100,1,29.437518262040275,29.628251832147953,0.0037398739236813583,29.628251832147953,9.60635750209336e-06,3.9508179326386157e-07,9.211275708829497e-06,1.0001439295357221e-05,0.02098322318923117,174.0707290172577
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8691689643443025,0.5778504397728191,1.3553068637686547,0.42959415852894833,21.58998333960681,37.505754954838274,0.1,5000,0,0.99999,1,50,1,29.484895456949864,29.683759742021476,0.013257619004775734,29.58432759948567,1.0302989472889527e-05,6.637045950026887e-07,9.639284877886838e-06,1.0966694067892216e-05,0.0328666543103581,145.26953673362732
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8691689643443025,0.5778504397728191,1.3553068637686547,0.42959415852894833,21.58998333960681,37.505754954838274,0.1,5000,0,0.99999,1,100,1,29.43988028767628,29.628251832147953,0.006495570499023273,29.592526194403327,1.0062945377840049e-05,3.70925846949109e-07,9.692019530890939e-06,1.0433871224789159e-05,0.018806410448498838,165.78222250938416
0.6,0.2,2.0,1.0,0,100000,1.49824,0.011704592413347778,0.003985830589983328,0.9443599002908469,0.683677034335016,1.037550870138268,0.1240401538428355,8.362014681206484,12.034445035024762,0.1,5000,0,0.99999,1,100,0,11.45328602280436,11.540965719038773,0.00487109423524501,11.499561418039189,1.1103577869196385e-05,1.3851490124524088e-06,9.718428856743975e-06,1.2488726881648794e-05,0.06364693328113753,287.41999983787537
0.6,0.2,2.0,1.0,0,100000,1.49824,0.011704592413347778,0.003985830589983328,0.7716899306493096,0.5780141822851256,1.0629129784918674,0.19735171664022344,5.636675675616015,8.362014681206484,0.1,5000,0,0.999,1,100,0,6.878524874571942,6.966116119012407,0.0019464720986768214,6.9223204967921745,0.0009890533209356196,3.391183322253366e-05,0.0009551414877130859,0.0010229651541581533,0.01749345091871818,163.38313913345337
0.6,0.2,2.0,1.0,0,100000,1.49824,0.011704592413347778,0.003985830589983328,0.7716899306493096,0.5780141822851256,1.0629129784918674,0.19735171664022344,5.636675675616015,8.362014681206484,0.1,5000,0,0.999,1,100,0,6.878524874571942,6.966116119012407,0.0019464720986768214,6.9223204967921745,0.0009890533209356196,3.391183322253366e-05,0.0009551414877130859,0.0010229651541581533,0.01749345091871818,161.66017746925354
0.6,0.2,2.0,1.0,0,100000,1.49824,0.011704592413347778,0.003985830589983328,0.9443599002908469,0.683677034335016,1.037550870138268,0.1240401538428355,8.362014681206484,12.034445035024762,0.1,5000,0,0.99999,1,100,0,11.45328602280436,11.540965719038773,0.00487109423524501,11.499561418039189,1.1103577869196385e-05,1.3851490124524088e-06,9.718428856743975e-06,1.2488726881648794e-05,0.06364693328113753,283.50410056114197
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8578716100892899,0.5879236402288261,1.3698073927391277,0.44509831796020877,10.942059894684457,21.58998333960681,0.1,5000,0,0.999,1,100,1,16.72611707464228,16.873869098773433,0.004345647768563055,16.806511558360704,0.0010100578277349162,2.441659005652352e-05,0.0009856412376783926,0.0010344744177914398,0.012333396726725765,123.8292670249939
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8691689643443025,0.5778504397728191,1.3553068637686547,0.42959415852894833,21.58998333960681,37.505754954838274,0.1,5000,0,0.99999,1,100,1,29.43988028767628,29.628251832147953,0.006495570499023273,29.592526194403327,1.0062945377840049e-05,3.70925846949109e-07,9.692019530890939e-06,1.0433871224789159e-05,0.018806410448498838,164.01907968521118
